clean,noisy
70,35
47,55
39,61
33,0
50,50
57,76
56,56
43,43
93,93
84,21
68,50
29,29
1,1
18,56
53,68
63,63
58,91
54,54
45,45
50,50
5,5
17,42
50,50
63,94
8,17
11,18
13,13
76,76
49,49
44,9
32,32
43,95
56,56
31,20
85,80
97,68
48,89
31,99
35,35
37,65
77,20
27,16
76,76
50,50
67,9
72,8
77,77
25,97
9,9
76,76
76,76
1,1
42,42
29,6
17,86
82,82
13,13
61,77
24,24
50,23
48,48
74,85
22,80
58,58
21,21
76,64
65,65
8,8
58,25
10,10
87,5
13,29
22,88
31,31
3,26
53,53
82,82
95,87
94,94
22,36
14,14
84,51
79,86
0,94
11,11
83,83
79,79
34,95
84,84
29,29
52,52
91,91
10,10
11,11
5,5
99,40
46,32
25,25
2,2
65,55
19,19
46,46
50,58
17,17
11,11
24,24
90,85
66,66
52,27
28,87
10,10
28,78
21,49
30,30
30,30
25,25
16,16
47,47
87,57
81,81
13,93
46,57
28,28
15,15
36,25
28,28
26,48
28,80
57,22
49,43
30,30
46,3
62,95
1,8
1,35
36,36
86,88
47,64
46,46
54,54
24,61
17,34
24,60
3,3
10,10
44,44
32,32
99,94
39,39
84,84
46,46
28,28
86,40
84,60
31,31
91,91
1,1
97,97
95,95
7,7
79,79
45,45
68,68
87,87
38,38
87,87
56,56
75,75
9,9
5,96
27,27
84,72
99,99
75,6
73,73
85,98
41,41
69,69
76,7
68,79
54,54
7,7
6,6
88,97
3,3
51,51
72,72
96,96
73,30
24,24
9,11
26,26
80,80
24,24
65,65
84,84
55,9
20,16
44,44
45,45
30,49
47,47
5,3
60,60
3,3
34,33
58,13
15,86
14,41
12,12
33,33
26,26
34,14
69,69
7,62
1,1
14,17
26,26
7,35
20,20
48,66
48,48
52,52
59,81
51,90
3,67
53,53
80,80
80,85
26,26
4,4
10,10
37,37
10,39
12,52
77,77
36,36
52,52
23,53
77,77
26,64
30,12
72,72
62,57
33,33
21,7
6,6
29,29
7,7
81,81
90,90
62,62
62,62
96,96
75,75
20,20
24,43
2,2
67,10
55,55
67,3
71,71
28,28
5,50
9,82
44,44
41,41
82,82
70,70
2,2
92,92
88,88
20,20
62,9
33,33
52,52
22,22
35,45
24,24
66,82
63,63
65,57
74,74
42,42
87,87
48,58
82,14
83,2
57,14
37,37
85,85
11,11
6,24
75,75
88,88
60,60
18,18
68,68
23,23
73,73
55,55
58,92
13,13
11,11
70,70
40,40
29,29
86,96
52,60
93,93
98,8
38,38
27,27
21,21
90,90
55,72
17,56
22,22
33,0
3,3
78,78
44,18
85,73
64,92
5,5
48,14
99,22
74,74
38,38
51,51
0,95
74,74
80,79
95,95
72,34
96,96
74,74
77,59
55,55
45,18
41,41
64,64
14,14
65,65
20,75
76,76
68,68
6,69
60,57
18,18
84,84
59,59
6,69
41,41
83,83
94,94
83,54
87,87
85,32
92,79
66,66
7,7
61,61
79,79
69,69
13,13
94,82
46,46
71,48
1,1
96,96
68,68
15,62
35,35
46,46
94,94
72,22
68,68
68,68
68,68
20,20
97,97
75,37
3,97
11,16
55,55
47,84
97,97
80,72
97,97
29,29
56,56
78,78
20,20
71,50
68,79
39,66
98,98
74,74
63,90
50,50
85,5
68,68
0,0
48,57
51,35
78,48
85,85
51,61
3,3
68,68
10,10
21,21
32,32
57,57
83,83
3,3
58,58
16,16
64,64
28,28
63,25
82,82
16,82
24,18
33,80
44,44
37,71
13,24
77,77
39,39
1,1
66,12
93,93
82,82
0,46
6,6
51,51
15,15
93,92
95,95
63,68
73,73
53,24
55,55
9,9
98,98
5,5
25,42
52,52
92,92
99,99
89,97
49,49
0,0
9,9
43,83
38,38
83,83
64,64
35,27
83,0
15,15
51,88
52,52
50,50
69,37
39,39
61,61
85,85
46,46
69,69
95,95
62,11
53,53
52,60
1,1
35,35
37,37
45,45
10,10
38,38
41,89
42,42
42,7
57,59
9,9
28,28
47,47
39,53
65,65
53,11
64,64
66,79
74,74
86,86
55,55
64,64
89,89
86,86
56,56
81,81
53,21
37,37
39,39
82,82
85,85
40,40
9,9
4,4
52,2
63,15
94,90
9,9
29,8
81,42
57,57
93,93
15,94
26,26
18,18
4,4
34,3
34,2
55,55
21,21
61,61
19,19
91,91
0,0
68,68
66,12
12,46
37,66
36,36
88,14
93,73
60,60
46,47
81,38
76,50
55,65
33,3
52,52
84,46
86,86
18,18
82,82
52,52
48,48
44,36
9,9
38,38
10,10
29,29
94,94
92,92
68,68
81,81
53,53
38,38
13,97
77,77
2,74
58,4
9,9
62,62
87,79
36,22
54,54
84,45
57,57
36,6
41,41
10,64
96,96
56,56
46,14
3,2
7,7
66,66
84,84
52,52
95,95
83,51
97,50
77,77
65,65
83,83
93,53
94,67
8,65
84,84
30,30
49,60
79,80
37,37
71,28
28,5
37,37
9,69
61,61
78,78
1,71
37,31
84,84
76,8
27,27
66,88
91,91
74,49
77,77
80,80
65,65
94,94
93,93
27,94
85,78
28,13
91,91
97,1
86,86
5,5
22,27
43,62
59,59
4,4
94,18
3,3
41,24
38,99
30,30
46,46
64,64
43,43
36,36
71,54
15,15
37,37
57,57
76,76
38,76
43,43
39,39
32,32
65,65
17,17
7,72
28,28
34,34
4,4
30,35
85,85
74,91
6,6
11,11
86,86
86,62
11,11
61,61
14,12
58,58
98,98
15,15
86,86
90,90
52,14
79,79
70,70
56,56
27,27
83,16
9,36
19,19
46,46
0,59
13,13
46,25
94,8
26,26
97,97
61,61
13,72
38,38
97,97
90,90
39,39
62,62
58,58
33,14
9,9
36,57
24,24
49,49
48,48
72,72
85,6
59,78
12,31
46,62
51,51
98,98
27,27
14,71
23,74
62,33
32,32
90,4
58,46
60,60
62,62
28,28
97,97
93,13
21,3
16,16
41,49
43,43
98,98
98,97
87,87
2,54
47,47
47,47
82,82
4,4
24,96
49,60
0,85
92,63
2,2
82,82
76,76
0,42
14,14
61,10
9,31
90,90
73,83
70,70
23,51
14,4
85,85
39,0
52,9
6,6
39,39
32,82
21,21
77,77
44,44
48,48
79,79
92,92
41,41
87,90
94,94
89,27
63,63
63,63
25,17
47,44
97,94
51,51
97,97
91,91
37,37
52,83
24,24
98,98
58,58
57,86
36,52
78,78
33,33
69,67
63,63
31,31
40,40
51,26
28,28
7,7
52,52
65,55
25,25
70,70
57,74
61,61
7,7
17,17
79,79
67,67
7,1
28,28
4,4
80,3
79,79
44,18
1,41
43,43
48,48
15,97
95,95
2,34
23,23
61,61
59,43
8,8
14,2
44,44
88,47
20,8
46,56
77,57
25,25
21,21
25,25
41,41
58,70
8,65
54,54
65,65
99,99
4,92
0,0
64,66
59,59
46,83
59,59
51,99
79,35
23,23
70,38
3,3
23,51
55,12
22,52
17,17
5,5
93,93
82,46
48,48
97,97
23,23
80,80
99,99
96,96
8,8
75,75
81,81
73,73
46,46
94,94
69,90
0,0
25,25
23,23
66,23
97,97
56,56
85,29
91,61
41,41
68,73
49,96
6,6
7,7
11,11
94,94
83,83
61,61
93,93
60,60
3,40
67,67
78,78
20,20
77,77
94,37
79,79
2,2
30,30
11,11
54,89
10,10
61,99
88,85
48,48
57,57
43,43
95,95
55,7
7,7
55,55
86,15
89,89
72,72
76,18
54,54
73,73
28,28
2,2
66,46
4,4
75,75
39,39
88,12
12,12
69,69
33,33
66,81
55,55
71,71
23,23
64,96
5,84
87,29
42,42
60,23
22,33
29,58
79,71
45,45
76,76
47,64
75,75
77,64
15,15
44,44
42,98
90,90
20,33
41,41
94,94
83,83
97,97
69,69
35,39
55,58
21,21
55,55
3,3
53,57
81,81
63,35
55,5
70,59
76,23
45,45
98,98
23,23
94,94
96,96
40,40
18,18
49,49
18,56
53,53
37,37
3,25
74,89
3,3
13,13
8,8
78,14
96,96
13,98
12,12
75,84
28,25
32,65
68,68
69,38
94,94
0,0
72,72
79,79
41,41
27,27
56,53
25,25
96,96
49,49
4,4
35,35
56,56
33,33
50,50
5,5
39,6
65,65
49,93
27,55
67,67
75,92
26,26
8,8
40,3
75,73
89,55
26,26
1,1
90,90
41,67
30,84
52,94
76,76
44,44
49,49
31,51
94,79
25,25
85,1
12,12
82,82
64,64
11,37
59,31
84,24
32,43
60,60
18,18
4,4
30,16
34,34
86,86
67,86
6,28
80,15
22,22
5,5
8,8
39,22
63,63
8,8
64,64
80,80
84,1
69,43
27,27
0,0
94,94
85,75
14,14
86,86
58,58
82,70
88,88
71,71
33,33
8,12
79,79
33,33
82,82
83,83
29,96
70,70
22,27
95,71
35,35
46,46
47,47
20,20
47,70
75,75
65,98
90,0
88,88
21,21
30,30
74,74
84,11
68,68
37,37
90,90
0,0
49,49
67,67
35,35
38,38
49,49
59,59
89,77
83,83
51,10
5,99
13,24
40,34
18,47
55,55
62,62
52,52
42,42
31,31
81,81
29,29
10,10
25,25
10,2
98,98
25,25
84,84
39,40
61,61
91,96
59,47
14,14
60,60
64,64
93,24
72,72
21,21
27,27
63,42
79,79
82,82
46,46
47,25
49,46
37,37
49,73
48,66
30,30
59,64
34,34
44,44
64,64
8,69
7,56
19,11
28,28
51,51
79,1
95,95
70,70
84,84
68,12
96,21
4,54
26,26
0,0
47,47
87,87
27,55
89,89
94,94
41,83
52,52
9,9
71,71
23,23
80,96
80,80
51,88
41,41
58,85
74,7
61,61
47,47
72,72
64,83
87,87
87,87
91,91
12,47
48,48
23,90
7,7
41,41
69,45
53,53
63,63
80,68
2,6
78,78
18,18
90,90
54,46
91,3
99,99
72,72
38,1
92,91
7,7
66,66
60,36
26,26
66,66
57,57
57,57
54,54
18,18
13,64
73,73
56,75
77,10
59,59
33,2
29,29
63,63
37,37
55,55
88,88
56,56
25,25
48,27
49,69
43,36
97,97
74,74
82,82
82,82
63,63
50,2
41,41
43,43
97,97
48,55
99,99
86,86
90,90
45,45
28,28
81,81
36,25
97,37
11,11
13,13
27,27
86,86
51,51
76,4
44,44
76,76
20,20
28,28
42,82
58,58
14,9
89,89
46,46
12,14
39,64
33,87
39,39
95,95
28,71
7,7
73,73
44,44
28,28
65,23
66,66
27,27
80,32
14,42
37,37
93,93
34,34
81,81
51,99
38,68
29,29
74,74
83,83
87,87
15,15
38,38
93,93
56,27
63,80
90,90
64,64
86,86
43,43
61,39
77,46
31,31
99,91
91,95
31,31
54,78
47,93
35,35
99,99
90,90
34,34
98,98
37,6
63,63
16,16
88,75
4,24
63,63
98,98
28,86
47,47
23,23
0,0
50,50
10,4
51,83
10,10
49,49
35,35
32,32
45,45
25,25
48,31
86,86
24,58
59,59
53,43
94,12
51,51
64,64
67,67
80,11
34,34
21,87
42,42
42,36
5,5
58,62
56,14
0,69
2,2
74,74
3,98
44,66
33,33
1,1
66,66
54,30
46,56
33,33
72,72
47,47
13,53
62,62
33,81
16,16
7,7
58,53
22,98
61,61
86,55
12,12
95,95
45,91
10,64
68,55
79,79
44,44
93,0
68,5
80,80
33,33
92,23
20,20
81,69
38,85
90,90
88,88
75,75
23,37
20,20
97,97
56,56
97,97
74,74
32,98
21,21
20,20
6,46
96,6
9,38
29,29
98,28
11,11
48,85
63,63
1,1
95,95
29,29
80,80
93,93
53,53
90,90
89,89
94,94
79,79
50,36
18,29
54,74
50,50
15,29
0,22
85,85
49,77
69,81
65,65
49,9
88,77
77,77
5,41
44,44
66,66
2,2
7,7
72,3
29,29
26,26
44,48
16,36
6,6
23,23
59,30
47,47
25,74
50,3
47,47
35,92
6,88
28,28
35,35
92,92
35,35
57,57
44,61
95,95
7,7
21,21
49,39
96,96
29,8
95,95
74,25
58,44
13,15
36,36
16,63
86,41
19,19
27,82
98,98
5,5
39,39
28,99
35,1
93,92
59,59
12,12
7,7
94,68
1,51
73,54
53,1
68,41
20,93
59,59
38,38
39,69
76,76
8,8
92,92
20,84
29,98
3,3
95,95
44,44
25,87
57,11
77,34
46,46
5,5
99,99
81,1
5,5
40,40
11,11
11,11
34,34
71,71
88,91
88,58
84,88
13,46
7,72
23,23
83,83
40,40
16,16
6,6
61,36
64,64
4,17
87,87
10,10
78,41
84,23
73,73
25,99
13,13
44,44
82,3
65,65
14,14
45,45
84,84
92,2
7,7
97,97
4,4
29,29
8,18
29,29
51,51
85,38
8,49
86,86
55,24
14,14
51,14
51,51
14,95
94,3
86,86
65,51
69,69
24,88
78,78
24,24
43,4
92,92
84,68
63,63
96,96
75,75
85,85
3,38
20,88
30,30
94,57
8,8
39,32
71,31
3,27
65,65
41,94
35,35
93,93
98,98
35,35
57,57
37,37
11,11
9,35
88,88
10,92
7,7
8,8
87,33
12,12
46,46
98,98
46,46
85,58
46,46
27,55
20,42
77,77
40,40
66,41
58,58
47,9
28,12
5,71
0,0
69,69
52,96
13,13
26,65
97,97
1,1
38,38
71,26
19,90
22,22
39,21
63,63
99,99
70,70
7,97
83,83
74,0
44,44
5,5
63,11
76,76
85,84
91,14
53,53
10,10
57,57
95,7
53,80
90,90
65,60
21,21
38,28
93,75
15,15
91,91
74,15
47,10
33,47
75,75
90,16
23,50
23,21
28,30
86,86
16,47
81,3
76,76
67,31
11,11
63,63
84,84
99,99
46,85
0,52
86,14
95,95
75,75
43,43
32,99
28,49
44,44
77,77
53,53
95,95
60,12
85,37
90,90
48,50
99,71
19,44
73,85
78,78
16,16
81,81
0,0
71,93
98,98
5,5
64,64
64,75
58,30
80,64
71,71
90,90
68,11
55,55
7,7
55,55
56,71
4,4
97,97
79,79
10,61
46,46
21,20
48,7
15,15
17,76
3,3
54,56
99,99
92,87
57,57
37,37
52,52
95,95
51,44
1,52
18,93
97,97
85,85
42,42
40,40
27,27
4,36
47,47
76,76
27,27
78,78
94,94
20,86
88,41
55,55
5,5
1,73
56,60
96,96
66,66
66,66
39,39
3,58
30,30
7,7
94,12
92,50
9,89
86,86
0,0
24,24
85,85
87,87
24,24
48,48
45,93
6,6
81,81
18,46
39,39
33,33
43,43
51,51
33,33
45,1
79,79
86,86
13,13
61,61
15,15
37,37
42,31
80,80
64,73
38,0
70,70
24,24
18,18
95,95
23,61
8,8
1,31
86,86
3,99
89,89
82,82
29,29
35,59
12,84
35,25
50,34
37,6
68,68
9,9
28,28
15,49
82,82
58,58
77,77
44,44
98,98
45,45
61,61
31,13
74,74
44,82
32,32
77,77
31,31
96,86
71,71
61,61
55,55
64,64
26,64
42,42
47,92
22,10
68,64
89,89
86,86
74,74
75,23
60,42
77,64
1,1
96,96
73,45
54,54
11,25
15,15
74,74
2,2
25,58
67,67
99,99
14,14
46,46
30,90
87,87
75,75
31,31
56,39
54,54
70,70
33,33
1,1
12,12
24,24
89,89
95,95
9,9
25,25
98,68
29,29
38,38
57,57
85,36
19,19
19,55
61,7
9,42
6,22
72,72
64,51
78,78
65,65
66,17
40,40
65,32
87,26
41,76
91,59
74,82
40,40
17,17
6,65
76,79
71,71
66,77
35,35
80,19
11,3
15,15
69,13
28,84
35,22
5,89
17,40
52,52
91,91
18,18
50,50
77,77
95,87
28,72
23,23
52,52
60,60
49,53
63,23
34,14
72,72
97,20
39,39
43,95
48,48
27,19
68,68
3,7
84,88
38,39
21,21
80,10
4,58
11,54
91,50
10,10
29,44
57,90
12,39
10,98
79,79
46,46
90,28
41,41
58,50
59,59
74,97
26,26
97,97
25,25
93,95
60,16
69,69
27,33
62,62
52,52
20,20
75,26
98,28
82,78
3,37
22,22
67,67
62,62
34,34
38,38
62,62
57,57
86,86
44,44
90,90
64,64
19,90
15,15
99,82
46,46
14,64
51,19
49,49
8,32
32,32
45,45
71,71
67,67
98,98
89,22
64,35
18,18
95,95
16,16
73,73
31,31
17,11
3,89
23,23
50,49
37,37
67,67
4,4
37,94
68,68
42,42
45,59
62,62
49,49
24,24
36,36
84,24
59,59
83,91
37,37
24,24
30,30
78,58
66,66
53,53
58,58
67,67
36,36
68,86
12,12
60,52
74,74
23,23
75,93
26,26
42,52
89,89
67,39
25,25
98,98
18,18
90,90
46,86
83,83
17,17
61,61
61,61
39,1
97,97
40,13
76,63
56,56
39,39
79,79
6,6
81,81
21,53
49,49
67,67
94,94
78,63
16,96
67,67
57,57
53,53
13,13
45,45
22,63
86,86
70,73
43,94
7,52
23,23
57,57
88,79
43,97
99,99
86,86
63,63
39,39
90,70
29,29
95,54
96,96
67,0
48,10
15,32
98,98
86,86
83,83
2,2
25,15
34,34
48,48
53,28
20,20
93,93
53,66
45,83
89,89
23,40
68,68
73,73
61,61
68,14
54,54
56,75
76,76
12,12
57,56
36,84
27,61
5,5
26,82
72,94
81,76
76,76
28,28
80,80
65,29
91,91
11,14
64,96
13,18
6,6
2,2
61,39
61,61
78,78
96,96
18,89
25,25
61,31
64,64
9,9
42,1
66,66
91,91
93,93
72,72
46,46
73,73
48,48
51,87
3,95
54,40
40,40
36,82
74,74
91,66
70,70
42,42
78,61
76,76
11,11
46,96
85,94
68,68
86,18
43,54
9,9
4,4
75,75
79,79
30,5
73,41
70,70
24,24
94,94
75,75
99,99
18,18
22,22
56,78
97,97
55,55
33,33
64,51
21,21
55,55
63,63
9,9
39,72
28,28
23,88
49,73
82,82
7,7
90,97
65,66
21,70
17,17
74,74
89,89
74,93
28,28
46,9
73,73
9,9
17,17
25,53
50,78
77,77
48,48
79,79
5,93
12,12
71,71
89,89
55,55
74,61
29,29
46,91
87,78
25,25
57,57
84,84
93,9
10,10
97,97
10,10
75,75
75,75
31,49
36,36
9,43
10,60
10,74
72,72
77,77
31,63
32,32
70,70
49,57
78,78
22,22
28,28
6,94
83,83
22,22
97,97
6,91
71,71
82,82
86,65
32,32
36,7
80,24
70,70
44,44
82,82
83,36
95,83
90,12
61,61
22,22
23,86
5,39
0,0
51,51
63,86
75,58
55,55
66,66
10,74
26,26
65,65
73,72
14,14
1,1
87,87
54,54
18,18
95,95
55,55
92,73
17,17
58,58
79,24
55,55
43,43
88,88
45,45
74,63
77,77
50,49
40,40
10,10
75,75
40,40
55,49
24,24
2,12
94,94
95,2
39,39
20,20
17,17
19,34
3,43
96,96
84,84
18,71
71,71
43,43
34,34
52,55
38,38
28,28
92,79
5,49
76,76
55,55
54,85
68,68
20,20
20,22
8,8
94,94
28,40
14,7
54,56
6,6
94,94
27,27
12,12
82,31
63,56
41,41
99,99
37,49
6,6
54,56
22,22
3,98
80,80
70,70
46,61
1,1
29,29
8,35
78,78
24,24
18,83
11,11
69,69
45,10
16,16
12,12
49,42
14,58
95,95
62,62
86,64
76,82
4,91
59,59
60,79
12,53
26,90
52,63
26,86
32,32
9,95
2,49
89,69
70,56
37,37
13,87
82,95
7,91
75,75
75,69
48,48
88,88
97,97
3,3
44,44
41,89
38,38
39,93
62,62
42,18
98,98
69,69
86,39
88,99
79,84
72,37
2,2
99,99
49,59
2,17
37,37
16,16
90,90
4,30
30,60
75,67
38,38
76,76
88,88
52,52
41,2
60,60
37,0
85,85
84,88
25,25
2,2
4,56
92,92
45,45
94,94
48,48
22,22
97,97
96,96
89,89
33,33
58,58
51,64
91,91
21,88
15,15
88,88
1,1
26,18
23,23
6,6
26,26
43,43
39,39
30,87
44,33
84,11
15,15
4,11
72,19
60,79
28,28
52,99
57,57
12,12
3,1
89,94
51,51
49,62
33,85
41,41
52,52
97,53
92,92
81,79
53,53
66,66
30,30
89,89
74,74
49,49
38,38
66,61
93,75
86,61
58,58
99,99
55,55
7,7
45,45
65,65
10,10
28,45
38,38
66,32
74,42
67,67
1,1
67,63
88,88
25,25
69,22
70,33
73,26
10,91
21,75
24,99
79,79
55,13
74,74
50,50
58,58
41,41
68,33
73,73
64,43
23,23
31,4
92,29
87,62
53,53
54,71
6,97
39,39
81,81
74,74
52,52
53,87
13,35
18,18
24,24
14,14
67,67
29,29
76,76
50,42
78,78
18,18
45,45
78,44
7,7
7,7
35,35
67,67
57,69
56,56
21,21
20,20
4,83
22,90
35,35
52,54
35,35
26,26
24,50
64,25
31,31
91,91
28,28
71,71
34,34
64,64
5,35
82,82
4,69
83,60
91,91
9,9
19,28
87,53
5,5
28,28
4,4
73,73
14,14
7,7
27,80
20,94
88,31
90,71
23,23
52,50
41,41
27,67
22,22
80,97
10,53
91,92
44,44
84,84
56,56
34,15
53,53
81,81
30,74
96,33
55,56
79,79
17,27
58,58
65,65
88,68
25,25
25,53
77,77
90,20
77,77
51,31
43,26
75,75
36,20
62,38
23,23
9,9
8,8
51,51
27,27
26,22
56,23
48,48
65,24
13,13
63,63
61,61
77,77
49,49
10,10
52,52
37,86
77,77
15,20
18,18
22,43
16,16
36,36
94,77
25,30
31,73
66,66
29,80
11,11
73,73
77,77
52,3
43,43
68,8
65,65
20,20
83,89
46,43
96,74
54,54
60,60
86,86
57,57
23,23
9,45
78,78
93,93
80,35
60,2
73,69
9,9
69,46
60,7
59,59
55,0
66,66
67,67
5,5
96,96
34,34
16,11
51,44
53,25
47,47
81,55
83,83
55,55
10,10
34,34
15,48
53,53
78,78
87,87
37,37
49,3
76,83
27,5
62,81
2,11
11,42
49,49
96,96
37,37
24,76
52,52
97,65
88,88
51,89
2,2
25,25
75,98
70,5
93,39
67,67
26,83
59,59
92,93
69,52
13,13
81,68
32,32
71,71
46,72
12,7
71,31
79,86
51,30
54,69
83,83
15,73
47,47
33,33
45,45
41,41
80,90
10,10
17,26
72,72
98,75
94,94
10,10
9,9
76,76
26,26
96,76
66,97
65,83
62,62
3,3
48,20
20,20
42,85
47,47
82,82
41,95
19,19
34,86
76,76
61,84
15,24
42,1
67,53
41,22
97,82
22,22
88,83
82,82
70,6
63,63
78,78
93,51
94,71
54,3
24,24
94,21
90,35
75,75
99,99
23,63
91,91
90,90
96,96
87,87
56,56
89,8
52,52
98,60
39,39
10,10
46,46
91,91
8,43
96,96
50,33
17,17
53,53
96,87
92,92
89,89
38,4
32,32
47,5
4,4
24,98
43,42
39,39
21,21
56,56
42,29
99,56
0,69
15,84
93,93
39,72
84,46
9,94
66,18
60,73
78,78
59,59
18,6
48,48
95,95
36,78
50,50
27,27
51,51
23,23
95,95
9,66
57,57
35,35
55,55
67,46
69,69
95,1
77,77
2,53
20,20
38,38
84,84
3,3
3,3
97,50
87,87
57,57
99,5
91,7
29,29
12,64
87,87
70,70
24,24
83,83
18,18
89,89
3,93
4,4
99,60
46,37
74,74
79,79
35,35
29,29
89,89
36,36
23,90
57,82
2,2
15,15
56,28
23,23
51,51
6,6
50,50
37,37
69,43
75,75
11,91
89,42
53,38
45,8
7,7
46,27
2,2
56,56
15,80
86,60
37,62
37,37
2,59
41,41
0,57
3,3
20,20
95,95
52,52
27,7
89,89
69,69
79,17
3,3
56,63
39,39
52,72
98,98
33,33
47,47
49,49
2,2
22,22
31,31
15,15
48,48
96,63
84,84
8,83
57,57
29,29
53,53
16,56
38,14
43,43
94,94
44,13
62,62
56,56
41,3
1,1
20,61
78,78
91,91
94,94
63,63
29,29
95,64
58,58
33,33
47,38
23,23
86,76
86,86
15,15
85,85
17,26
62,57
91,8
50,50
31,31
14,64
73,73
12,12
5,5
28,87
99,99
84,93
54,18
8,8
5,5
89,89
97,97
67,67
43,43
82,32
70,29
32,32
8,86
87,1
2,2
62,79
76,97
61,61
54,34
95,95
76,76
86,86
99,83
34,6
16,16
24,24
55,65
82,52
87,87
33,0
44,44
31,31
84,84
25,25
16,16
72,65
93,93
42,42
95,87
80,32
66,66
80,80
25,24
71,71
9,9
10,10
94,94
73,73
23,23
49,49
84,84
41,41
2,2
50,46
63,81
93,99
53,53
75,75
24,58
31,31
8,8
81,81
5,5
91,91
37,32
82,82
15,29
85,64
6,6
84,84
24,24
74,74
9,9
87,87
93,93
49,49
39,49
70,70
37,54
53,29
14,14
3,68
85,85
5,26
55,55
38,38
39,39
32,32
27,27
4,35
33,44
47,47
63,63
6,6
16,16
53,78
78,78
57,8
12,12
95,95
83,83
38,17
40,4
86,86
92,94
13,13
54,54
59,59
57,41
65,65
74,59
59,59
90,90
83,22
2,13
4,4
77,77
96,66
3,3
91,68
81,47
37,37
51,44
30,30
86,86
39,90
54,54
27,27
32,32
99,88
91,91
86,86
45,45
71,71
70,70
52,28
15,31
10,10
35,35
17,10
52,19
43,43
14,85
35,79
98,98
52,19
87,76
21,21
10,84
71,24
5,5
79,79
78,21
73,73
75,64
56,22
95,95
92,92
46,46
83,4
47,25
46,33
27,65
53,53
46,46
47,94
70,0
63,63
82,89
0,0
97,65
88,65
30,30
51,51
4,4
53,53
59,59
99,51
53,49
41,41
42,42
49,49
79,33
96,74
12,89
72,72
84,84
33,33
17,17
68,68
58,79
50,67
33,33
55,16
90,90
62,62
30,30
83,83
98,98
46,97
47,47
58,58
65,65
68,68
15,46
10,10
63,63
65,65
78,21
1,1
26,26
53,53
36,36
65,65
48,93
93,93
85,85
13,13
2,2
86,75
33,33
61,40
9,9
15,15
43,3
87,40
79,79
89,65
42,42
25,10
82,82
44,44
79,86
63,63
2,2
13,13
88,88
89,99
40,21
15,15
78,78
94,48
17,17
18,38
71,71
87,87
17,88
57,4
37,37
5,54
4,4
74,4
11,18
78,67
56,85
93,93
15,15
1,26
60,32
96,96
15,15
19,19
55,55
94,94
15,15
48,99
32,43
23,94
97,18
30,30
64,50
42,25
99,99
37,37
52,44
17,94
43,8
13,95
22,69
96,96
75,88
39,39
41,41
52,52
13,13
8,18
52,24
98,98
79,79
12,45
80,80
20,20
68,68
69,69
41,18
47,47
75,75
65,65
56,56
26,26
81,81
72,72
59,59
21,88
97,97
75,81
92,92
71,89
15,73
44,94
81,57
83,57
13,13
44,44
16,16
74,47
74,74
52,52
87,69
28,28
53,10
9,9
20,53
92,92
96,96
65,8
24,13
51,59
77,77
11,11
89,38
92,92
76,24
58,52
91,91
17,17
15,99
67,67
65,65
20,20
2,5
87,87
55,55
49,49
33,15
98,95
15,15
88,88
86,86
64,64
94,94
85,85
57,57
70,15
71,64
82,34
29,29
87,91
15,15
64,14
26,26
68,9
33,33
96,7
57,57
65,65
53,75
61,58
30,59
53,99
96,96
68,35
88,88
37,71
96,7
97,97
86,16
18,18
68,85
35,35
69,29
48,48
35,63
86,86
45,21
91,93
72,72
89,59
62,68
91,91
33,33
24,38
62,62
92,92
27,27
57,57
40,40
98,48
78,1
17,99
51,51
84,84
41,41
83,83
13,13
10,98
85,74
7,21
54,54
74,74
40,40
78,31
30,66
5,25
20,41
93,93
17,17
7,6
97,37
1,1
17,26
27,27
57,40
31,97
47,47
23,23
94,94
42,42
88,88
10,15
2,39
79,43
16,97
6,6
29,59
25,25
74,21
44,44
19,19
15,12
89,89
15,15
0,0
37,27
71,71
95,95
62,62
7,7
5,33
56,56
82,51
21,39
2,48
36,61
42,60
80,80
31,31
35,35
96,96
78,78
59,65
75,75
86,9
42,91
49,94
12,12
43,43
90,90
83,83
63,79
91,91
36,42
0,0
96,94
25,25
82,82
79,90
86,5
27,21
33,33
18,70
97,75
81,81
89,89
54,34
47,26
26,73
63,63
10,37
91,51
50,43
62,62
28,76
10,10
57,57
9,9
71,36
81,4
53,37
94,94
46,46
37,37
44,44
28,71
44,44
79,79
69,94
31,61
64,76
21,21
15,15
15,15
52,52
63,28
38,38
47,47
76,20
29,29
82,49
58,58
38,38
48,1
36,36
94,94
86,86
91,29
45,0
68,68
56,61
3,3
84,48
67,67
85,77
96,96
1,1
97,12
4,44
48,48
8,8
92,62
51,51
34,34
37,84
77,77
19,88
21,21
72,25
98,98
21,21
12,20
88,88
21,62
78,25
53,53
19,19
59,68
43,4
83,24
17,17
81,81
24,32
97,97
15,81
28,28
60,23
42,27
94,78
72,72
1,30
67,67
50,41
27,27
83,74
47,19
36,79
80,56
44,44
47,47
97,97
25,92
7,7
52,26
48,48
16,95
27,27
25,25
1,1
63,63
80,85
24,24
26,26
60,60
57,57
0,0
79,79
73,73
46,46
41,13
31,51
11,11
22,41
41,41
26,26
15,17
87,87
48,48
23,29
30,30
83,83
14,45
43,43
46,9
55,55
11,11
36,36
60,60
58,26
13,71
16,21
65,65
84,84
71,71
40,18
41,41
47,48
3,3
20,20
70,70
83,83
54,54
64,64
61,61
93,93
